metric_id,asset_name,asset_type,metric_group_type,metric_type,task_name,metric_value,asset_value,count_tests,count_open_alerts,count_breaking_alerts
754,polaris-bhv4-ten-percent,task,environment,num_params,polaris-bhv4-ten-percent,196,,,,
756,polaris-bhv4-ten-percent,task,time,duration,polaris-bhv4-ten-percent,891.179,,,,
757,polaris-bhv4-ten-percent,task,resources,tasks_result_size_bytes,polaris-bhv4-ten-percent,35228099,,,,
758,polaris-bhv4-ten-percent,task,resources,executors_used_vcore_time,polaris-bhv4-ten-percent,35349.637,,,,
759,polaris-bhv4-ten-percent,task,resources,shuffle_bytes_written,polaris-bhv4-ten-percent,761953738813,,,,
760,polaris-bhv4-ten-percent,task,time,executors_shuffle_read_time,polaris-bhv4-ten-percent,1040.903,,,,
761,polaris-bhv4-ten-percent,task,resources,num_spark_tasks,polaris-bhv4-ten-percent,5292,,,,
762,polaris-bhv4-ten-percent,task,resources,shuffle_records_written,polaris-bhv4-ten-percent,2391579879,,,,
763,polaris-bhv4-ten-percent,task,resources,disk_bytes_spilled,polaris-bhv4-ten-percent,0,,,,
764,polaris-bhv4-ten-percent,task,resources,output_bytes_written,polaris-bhv4-ten-percent,188992943254,,,,
765,polaris-bhv4-ten-percent,task,resources,num_spark_jobs,polaris-bhv4-ten-percent,47,,,,
766,polaris-bhv4-ten-percent,task,resources,num_spark_tasks_retries,polaris-bhv4-ten-percent,0,,,,
767,polaris-bhv4-ten-percent,task,resources,shuffle_bytes_read,polaris-bhv4-ten-percent,327249901712,,,,
768,polaris-bhv4-ten-percent,task,resources,output_records_written,polaris-bhv4-ten-percent,2390681887,,,,
769,polaris-bhv4-ten-percent,task,resources,num_spark_stages_failures,polaris-bhv4-ten-percent,0,,,,
770,polaris-bhv4-ten-percent,task,resources,memory_bytes_spilled,polaris-bhv4-ten-percent,0,,,,
771,polaris-bhv4-ten-percent,task,resources,num_spark_stages,polaris-bhv4-ten-percent,47,,,,
772,polaris-bhv4-ten-percent,task,time,executors_jvm_gc_time,polaris-bhv4-ten-percent,41.759,,,,
773,polaris-bhv4-ten-percent,task,resources,num_spark_tasks_failures,polaris-bhv4-ten-percent,0,,,,
774,polaris-bhv4-ten-percent,task,time,executors_shuffle_write_time,polaris-bhv4-ten-percent,5385.981550919,,,,
775,polaris-bhv4-ten-percent,task,resources,shuffle_records_read,polaris-bhv4-ten-percent,897992,,,,
776,polaris-bhv4-ten-percent,task,resources,executors_used_vcore_time_of_retried_tasks,polaris-bhv4-ten-percent,0,,,,
777,polaris-bhv4-ten-percent,task,resources,input_bytes_read,polaris-bhv4-ten-percent,1445867204,,,,
778,polaris-bhv4-ten-percent,task,resources,num_spark_stages_retries,polaris-bhv4-ten-percent,0,,,,
779,polaris-bhv4-ten-percent,task,resources,input_records_read,polaris-bhv4-ten-percent,2391585625,,,,
780,polaris-bhv4-ten-percent,task,resources,executors_python_used_cpu_time,polaris-bhv4-ten-percent,0,,,,
781,polaris-bhv4-ten-percent,task,resources,executor_managed_execution_memory_on_heap_max_used,polaris-bhv4-ten-percent,1.93749955296516,,,,
782,polaris-bhv4-ten-percent,task,resources,driver_max_off_heap_used_memory,polaris-bhv4-ten-percent,0,,,,
783,polaris-bhv4-ten-percent,task,resources,executor_max_heap_used_memory,polaris-bhv4-ten-percent,12.7486977726221,,,,
784,polaris-bhv4-ten-percent,task,resources,executor_cores,polaris-bhv4-ten-percent,1,,,,
785,polaris-bhv4-ten-percent,task,resources,broadcasts_failures,polaris-bhv4-ten-percent,0,,,,
786,polaris-bhv4-ten-percent,task,resources,driver_cores,polaris-bhv4-ten-percent,1,,,,
787,polaris-bhv4-ten-percent,task,resources,executors_java_used_cpu_time,polaris-bhv4-ten-percent,29333.34,,,,
788,polaris-bhv4-ten-percent,task,resources,executors_used_cpu_time,polaris-bhv4-ten-percent,29333.34,,,,
789,polaris-bhv4-ten-percent,task,resources,driver_max_heap_memory_utilization,polaris-bhv4-ten-percent,0.673557639122009,,,,
790,polaris-bhv4-ten-percent,task,resources,executor_managed_execution_memory_off_heap_max_used,polaris-bhv4-ten-percent,0,,,,
791,polaris-bhv4-ten-percent,task,resources,driver_heap_memory,polaris-bhv4-ten-percent,4,,,,
792,polaris-bhv4-ten-percent,task,resources,used_vcore_time,polaris-bhv4-ten-percent,36242.637,,,,
