metric_id,asset_name,asset_type,metric_group_type,metric_type,task_name,metric_value,asset_value,count_tests,count_open_alerts,count_breaking_alerts
132,polaris-bhv4-100,task,resources,executor_max_heap_used_memory,polaris-bhv4-100,45.1033607944846,,,,
133,polaris-bhv4-100,task,resources,executor_cores,polaris-bhv4-100,5,,,,
134,polaris-bhv4-100,task,resources,broadcasts_failures,polaris-bhv4-100,0,,,,
135,polaris-bhv4-100,task,resources,driver_cores,polaris-bhv4-100,4,,,,
136,polaris-bhv4-100,task,resources,executors_java_used_cpu_time,polaris-bhv4-100,429999.42,,,,
137,polaris-bhv4-100,task,resources,executors_used_cpu_time,polaris-bhv4-100,429999.42,,,,
138,polaris-bhv4-100,task,resources,driver_max_heap_memory_utilization,polaris-bhv4-100,0.397509455680847,,,,
139,polaris-bhv4-100,task,resources,executor_managed_execution_memory_off_heap_max_used,polaris-bhv4-100,0,,,,
140,polaris-bhv4-100,task,resources,driver_heap_memory,polaris-bhv4-100,4,,,,
141,polaris-bhv4-100,task,resources,used_vcore_time,polaris-bhv4-100,641804.828,,,,
142,polaris-bhv4-100,task,resources,executor_managed_storage_memory_on_heap_max_used,polaris-bhv4-100,2.28235320560634,,,,
143,polaris-bhv4-100,task,resources,s3_put_object_requests,polaris-bhv4-100,0,,,,
144,polaris-bhv4-100,task,resources,executors_vcore_time,polaris-bhv4-100,770825,,,,
145,polaris-bhv4-100,task,resources,driver_max_off_heap_memory_utilization,polaris-bhv4-100,0.433359146118164,,1,,
146,polaris-bhv4-100,task,resources,driver_jvm_gc_time_pct,polaris-bhv4-100,0.0411420185794211,,,,
147,polaris-bhv4-100,task,resources,fs_open_requests,polaris-bhv4-100,0,,,,
148,polaris-bhv4-100,task,time,skew_score,polaris-bhv4-100,0,,,,
149,polaris-bhv4-100,task,resources,executor_memory,polaris-bhv4-100,58,,,,
150,polaris-bhv4-100,task,resources,memory_time,polaris-bhv4-100,8948444.216,,,,
151,polaris-bhv4-100,task,resources,cached_data_max_memory_size,polaris-bhv4-100,0,,,,
152,polaris-bhv4-100,task,resources,driver_max_heap_used_memory,polaris-bhv4-100,1.59003782272339,,,,
153,polaris-bhv4-100,task,resources,cached_data_max_disk_size,polaris-bhv4-100,0,,,,
154,polaris-bhv4-100,task,resources,vcore_time,polaris-bhv4-100,775405,,,,
155,polaris-bhv4-100,task,time,definity_executors_overhead,polaris-bhv4-100,30,,,,
156,polaris-bhv4-100,task,resources,driver_max_memory_utilization,polaris-bhv4-100,0.394831260045369,,,,
157,polaris-bhv4-100,task,resources,executor_max_used_memory,polaris-bhv4-100,45.1033607944846,,,,
158,polaris-bhv4-100,task,resources,driver_max_used_memory,polaris-bhv4-100,2.36898756027222,,,,
159,polaris-bhv4-100,task,resources,s3_head_object_requests,polaris-bhv4-100,0,,,,
160,polaris-bhv4-100,task,resources,s3_list_objects_requests,polaris-bhv4-100,0,,,,
161,polaris-bhv4-100,task,resources,broadcasts_count,polaris-bhv4-100,0,,1,,
162,polaris-bhv4-100,task,resources,vcore_utilization,polaris-bhv4-100,0.827702720513796,,1,,
163,polaris-bhv4-100,task,resources,executor_managed_on_heap_memory_max_used,polaris-bhv4-100,11.5006375322118,,,,
164,polaris-bhv4-100,task,resources,executor_managed_storage_memory_off_heap_max_used,polaris-bhv4-100,0,,,,
165,polaris-bhv4-100,task,resources,executor_managed_off_heap_memory_max_used,polaris-bhv4-100,0,,,,
166,polaris-bhv4-100,task,resources,fs_list_requests,polaris-bhv4-100,0,,,,
167,polaris-bhv4-100,task,resources,executor_heap_memory,polaris-bhv4-100,50,,,,
168,polaris-bhv4-100,task,resources,driver_off_heap_memory,polaris-bhv4-100,2,,,,
169,polaris-bhv4-100,task,resources,executors_other_used_cpu_time,polaris-bhv4-100,0,,,,
170,polaris-bhv4-100,task,resources,executor_off_heap_memory,polaris-bhv4-100,8,,,,
171,polaris-bhv4-100,task,resources,driver_memory,polaris-bhv4-100,6,,,,
172,polaris-bhv4-100,task,resources,executor_max_memory_utilization,polaris-bhv4-100,0.777644151629045,,,,
173,polaris-bhv4-100,task,time,definity_driver_overhead,polaris-bhv4-100,3,,,,
174,polaris-bhv4-100,task,resources,driver_jvm_gc_time,polaris-bhv4-100,0.471,,,,
175,polaris-bhv4-100,task,resources,s3_get_object_requests,polaris-bhv4-100,0,,,,
176,polaris-bhv4-100,task,resources,executor_max_heap_memory_utilization,polaris-bhv4-100,0.902067215889692,,,,
177,polaris-bhv4-100,task,resources,executor_max_off_heap_memory_utilization,polaris-bhv4-100,0.376103401184082,,,,
178,polaris-bhv4-100,task,resources,executor_max_off_heap_used_memory,polaris-bhv4-100,3.00882720947266,,,,
179,polaris-bhv4-100,task,resources,num_executors,polaris-bhv4-100,150,,,,
180,polaris-bhv4-100,task,time,duration,polaris-bhv4-100,1142.61,,1,,
181,polaris-bhv4-100,task,resources,num_tfs,polaris-bhv4-100,4,,,,
182,polaris-bhv4-100,task,time,task_idle_time,polaris-bhv4-100,120.400000095367,,,,
190,polaris-bhv4-100,task,environment,num_changed_params,polaris-bhv4-100,0,,,,
191,polaris-bhv4-100,task,time,sla,polaris-bhv4-100,1203.495,,1,,
193,abfss://data@bh4100prod.dfs.core.windows.net/delta,tf,time,duration,polaris-bhv4-100,1019,,1,,
194,abfss://data@bh4100prod.dfs.core.windows.net/delta,tf,resources,num_spark_stages,polaris-bhv4-100,7,,,,
195,abfss://data@bh4100prod.dfs.core.windows.net/delta,tf,resources,num_spark_jobs,polaris-bhv4-100,7,,,,
196,abfss://data@bh4100prod.dfs.core.windows.net/delta,tf,resources,num_spark_tasks,polaris-bhv4-100,38060,,,,
197,gamora-behavioral4,input_table,volume,meta_numOutputRows,polaris-bhv4-100,30437746492,,1,,
198,abfss://data@bh4100prod.dfs.core.windows.net/delta,table,volume,meta_numPartitions,polaris-bhv4-100,12,,1,,
199,abfss://data@bh4100prod.dfs.core.windows.net/delta,tf,resources,executors_used_vcore_time,polaris-bhv4-100,636890.928,,,,
200,abfss://data@bh4100prod.dfs.core.windows.net/delta,table,schema,schema_cnt,polaris-bhv4-100,30,,1,,
201,abfss://data@bh4100prod.dfs.core.windows.net/delta,table,schema,num_schema_changes,polaris-bhv4-100,0,,1,,
202,polaris-bhv4-100,task,time,executors_idle_time,polaris-bhv4-100,132.610000133514,,,,
